is_goal,distance_to_goal,angle_to_goal,shot_body_part,play_pattern,under_pressure,shot_statsbomb_xg
0,19.147062437878038,15.191077298944634,Left Foot,Regular Play,0,0.026706748
0,24.498979570586204,18.476130708898506,Right Foot,Regular Play,0,0.048467197
0,24.742069436488134,18.12965689112309,Right Foot,From Throw In,0,0.039191317
0,10.100000000000007,42.639589039345644,Head,From Throw In,1,0.10262261
0,30.82482765564149,14.592357335278887,Right Foot,From Throw In,0,0.012159805
0,26.071440313108898,14.59303859927433,Right Foot,From Counter,0,0.012915949
0,12.601587201618694,29.74488129694223,Left Foot,Regular Play,0,0.1403044
0,13.797463535012508,24.86217912957876,Left Foot,Regular Play,0,0.09264534
0,19.68171740473884,14.0300720138882,Right Foot,Regular Play,0,0.021421792
0,14.286357128393504,29.124385563372396,Right Foot,From Goal Kick,0,0.21271749
0,16.00312469488381,19.62207203275643,Right Foot,From Free Kick,0,0.16839646
0,33.11223338888514,13.77115831194655,Right Foot,From Free Kick,0,0.021615954
0,24.20950226667206,18.6848316219439,Right Foot,From Free Kick,0,0.02803523
0,20.800961516237653,21.769159568336455,Right Foot,From Corner,0,0.042373266
0,24.05202694161138,16.10401647455581,Left Foot,From Corner,0,0.02889044
0,21.51882896442091,15.88240785370882,Right Foot,Regular Play,0,0.023828069
0,27.252339349127443,16.553958275838504,Left Foot,From Corner,0,0.025696881
0,12.248265183282074,35.8398381718158,Head,From Corner,0,0.035411544
0,13.511846653955192,29.749326304685866,Head,From Free Kick,0,0.03057826
0,14.358969322343443,28.112502533098993,Left Foot,Regular Play,0,0.04522632
0,28.532963393240458,14.714406875646622,Right Foot,From Throw In,0,0.025271386
0,13.354025610279468,33.24303540452609,Head,Regular Play,0,0.042533338
0,6.854195795277516,58.421683677183516,Head,From Corner,0,0.15397952
1,5.215361924162116,63.434948822922046,Right Foot,From Corner,0,0.5894187
1,8.275868534480235,40.98205128305028,Right Foot,From Free Kick,0,0.23427999
0,13.29812016790343,32.88692378043625,Left Foot,From Throw In,0,0.058988493
0,23.724459951703857,15.299879982990392,Right Foot,From Throw In,0,0.04455093
0,22.842942017174586,15.38730855064609,Right Foot,From Free Kick,0,0.03201506
0,16.688319268278637,24.13237959458083,Head,From Throw In,0,0.02928531
0,15.208550226763887,27.650947143069935,Head,From Throw In,0,0.052534856
0,15.498709623707388,20.538400064939513,Head,From Throw In,0,0.052239094
0,16.744252745345186,25.975157449263662,Left Foot,From Goal Kick,1,0.05187739
0,11.423659658795858,37.795218377964375,Right Foot,From Throw In,0,0.323128
0,35.04069063246328,11.311296302053362,Right Foot,From Throw In,0,0.007071261
0,10.007996802557443,43.54837084739169,Head,From Corner,1,0.054689027
0,17.00176461429813,25.799598338495123,Head,From Free Kick,0,0.046385217
0,10.462313319720453,36.039036202802,Other,From Corner,0,0.046898182
0,18.777113729218346,23.96375251992205,Right Foot,From Free Kick,0,0.052523207
0,32.078185734233784,13.114227714435884,Right Foot,Regular Play,0,0.014167523
0,15.356106277308715,25.99821006996438,Right Foot,From Throw In,0,0.03804607
0,29.187154708878357,13.715008277094348,Left Foot,From Goal Kick,0,0.023162797
0,26.675082005497185,17.01099538572155,Left Foot,From Throw In,0,0.036145955
0,22.655021518418387,17.334011796086294,Right Foot,Regular Play,0,0.028178101
0,9.504735661763561,45.63261360272504,Head,Regular Play,0,0.06689449
0,29.887288267756908,12.494917367244826,Right Foot,Regular Play,0,0.012294213
0,26.419689627245816,17.083835839359,Left Foot,From Goal Kick,0,0.0335565
0,28.40598528479517,14.245711708397241,Left Foot,From Throw In,0,0.023029828
0,13.852075656738238,30.98099986930976,Head,From Free Kick,0,0.0989785
0,7.324616030891992,57.19045696445907,Head,From Corner,0,0.117904566
0,21.82475658512599,14.0503003320981,Left Foot,From Free Kick,0,0.019215545
0,31.749330701606926,10.909303439897585,Left Foot,Regular Play,0,0.008206696
0,13.301503674397114,33.470964274645745,Head,From Free Kick,0,0.043849364
0,22.717834403833475,16.989950075944392,Right Foot,Regular Play,0,0.027014187
0,14.261135999632005,25.754618023107973,Left Foot,Regular Play,0,0.06053267
0,26.035360569809665,15.536612101714836,Right Foot,Regular Play,0,0.03503226
0,18.384776310850235,23.856740741647364,Right Foot,From Free Kick,0,0.060545366
1,7.406078584514215,56.72511201516505,Head,From Free Kick,1,0.20030825
0,25.323704310388713,8.72839670643406,Right Foot,From Throw In,0,0.0067060287
0,18.478365728602736,16.95167889165995,Left Foot,From Counter,0,0.082217455
0,26.929537686339877,16.70220893333452,Right Foot,Regular Play,0,0.032880384
0,11.299999999999997,38.986123822302005,Head,From Goal Kick,0,0.10594022
0,14.780054127099806,22.147015111255666,Head,Regular Play,1,0.026895314
0,19.525624189766635,22.59479874238619,Right Foot,From Throw In,1,0.057325892
0,10.993179703798173,37.89200388413941,Right Foot,From Free Kick,0,0.10927713
0,24.827605603440702,13.486854271300958,Left Foot,Regular Play,0,0.025960794
0,22.780035118497956,16.14591550451064,Right Foot,From Free Kick,1,0.05699573
0,19.799494943053478,21.905368724786754,Right Foot,Regular Play,0,0.39109123
0,7.420242583635663,50.39080238834251,Head,From Throw In,1,0.14926605
0,30.54734030975528,13.866487845045905,Left Foot,From Throw In,0,0.021919996
0,27.15326867984773,16.729118420060182,Left Foot,From Throw In,0,0.02182735
0,18.432851108821993,24.448621135919964,Right Foot,From Keeper,0,0.3665275
0,15.7419820861288,13.581145396894554,Right Foot,From Goal Kick,0,0.047937077
0,24.575190741884388,17.87357127602704,Right Foot,From Free Kick,0,0.073429175
0,27.30293024567143,16.667892533173926,Left Foot,Regular Play,0,0.01981399
0,16.648123017325407,26.110444186408365,Right Foot,From Free Kick,0,0.0489465
0,6.9202601107183845,46.49570203386976,Head,Regular Play,0,0.30787364
0,32.36309626719916,13.268136678840499,Left Foot,From Free Kick,0,0.016814427
0,13.606248564538282,31.97949252565714,Right Foot,From Corner,0,0.06430086
0,36.5759483814159,12.092980904295429,Left Foot,From Free Kick,0,0.0066389865
0,18.73606148580859,23.258005403702427,Left Foot,From Free Kick,0,0.062194254
0,17.54137964927503,20.86752565545099,Right Foot,From Free Kick,0,0.04950449
0,28.886155853626487,14.83708205442127,Left Foot,From Free Kick,0,0.015146091
0,11.374093370462552,34.938054045791695,Head,Regular Play,0,0.10154356
0,34.52086325687699,13.211288943377642,Left Foot,Regular Play,0,0.018109906
0,27.054204848784597,10.941172217404882,Right Foot,Regular Play,0,0.0068189544
1,3.3060550509633053,100.87103707911614,Left Foot,From Corner,0,0.28809994
0,7.907591289387689,35.8336064516592,Right Foot,From Free Kick,0,0.21450256
1,33.3253657144224,13.678760100951223,Left Foot,From Free Kick,0,0.024289701
0,13.446189051177289,14.167055522631196,Head,From Throw In,0,0.030311959
0,8.0,53.13010235415599,Head,From Corner,1,0.09122391
0,12.034118164618468,34.09460255551732,Head,From Free Kick,0,0.037819926
0,24.12343259156955,17.64352153273813,Right Foot,From Counter,0,0.05300886
0,23.64571842850202,15.321510074864756,Left Foot,From Keeper,0,0.013105479
0,12.30650234632083,33.484584439783696,Left Foot,From Free Kick,0,0.22500646
0,32.703822406562814,13.944841891725465,Left Foot,From Free Kick,0,0.027150616
0,20.752349264601346,20.61689380860448,Right Foot,From Free Kick,0,0.08600338
0,11.365298060323799,36.84477787083832,Right Foot,From Counter,0,0.26870292
0,34.3144284521832,13.255036618484072,Right Foot,Regular Play,0,0.013687578
0,30.80146100430952,14.797823994471326,Right Foot,From Throw In,0,0.019886926
0,19.924858845171276,21.7495346435655,Left Foot,From Free Kick,0,0.057560198
0,21.358838919754046,21.070647107039264,Right Foot,From Counter,0,0.06664524
0,28.313424377845923,15.426835043770916,Right Foot,From Free Kick,0,0.05359905
0,21.5522620622523,17.892879181106803,Right Foot,From Free Kick,0,0.06253588
1,10.480935072788112,37.8009444719679,Right Foot,Regular Play,0,0.51574713
0,19.343732835210474,23.31933647514063,Left Foot,From Throw In,0,0.061495427
0,21.12557691519926,21.327381771725964,Right Foot,Regular Play,0,0.050872557
0,25.70486335306998,17.686870427049648,Left Foot,Regular Play,0,0.034158513
0,16.447796204963144,14.621057259178768,Left Foot,Regular Play,0,0.053250678
0,17.759786034747155,19.15465979106736,Right Foot,From Throw In,0,0.05141401
0,14.52790418470606,30.040090944866954,Right Foot,From Corner,0,0.06557972
0,11.99708297879114,29.912447536602432,Right Foot,Regular Play,0,0.1493578
0,24.467529503405117,13.212892752638568,Left Foot,Regular Play,0,0.024708062
0,39.202040763205176,0.12055906355480453,Left Foot,From Corner,0,0.00018
0,28.40158446284292,16.03245476638528,Right Foot,From Corner,0,0.024548035
0,15.681836627130123,18.470825950050802,Left Foot,Regular Play,0,0.19083758
0,21.88058500132023,16.922980279348742,Right Foot,Regular Play,0,0.03720347
0,7.805767098754609,54.24490333086379,Other,Regular Play,0,0.3152717
0,22.70352395554487,12.026188680458548,Left Foot,Regular Play,0,0.010134568
1,15.520631430454111,26.474280410754986,Right Foot,From Kick Off,0,0.107545994
0,11.73413822996815,36.36410998862021,Head,From Free Kick,1,0.04381306
0,25.35389516425435,13.561677470303252,Left Foot,From Free Kick,0,0.026707038
0,18.33575741549828,19.533578874877897,Left Foot,Regular Play,0,0.06119443
0,15.06154042586614,21.909086193251134,Left Foot,Regular Play,1,0.058334265
0,12.391125856838027,35.58100073114955,Left Foot,Regular Play,0,0.15200824
0,15.231546211727817,27.407575437818405,Left Foot,From Throw In,0,0.13009955
0,19.04337155022713,16.457078126084888,Left Foot,From Counter,0,0.023947677
1,15.435349040433131,26.74522599044621,Right Foot,From Free Kick,0,0.10054177
0,14.36175476743702,29.581162809330834,Left Foot,Regular Play,0,0.13232325
0,18.760863519571807,18.313610621633227,Right Foot,From Throw In,0,0.18145993
0,16.161683080669537,19.077439165672804,Right Foot,From Free Kick,0,0.17955275
0,15.338839591051206,23.291869079629357,Left Foot,From Throw In,0,0.22421487
0,12.478781991845203,35.37442467622876,Left Foot,From Free Kick,1,0.0988946
0,7.317103251970684,57.266757207354814,Head,From Corner,1,0.13799548
0,27.917736297916413,16.131581275036194,Right Foot,From Free Kick,0,0.05948228
0,32.07553584899245,12.125196239239447,Right Foot,From Throw In,0,0.0077116457
0,26.692508312258703,16.92937892088756,Right Foot,From Free Kick,0,0.040303126
0,25.271525478292762,17.940781344693452,Left Foot,From Free Kick,0,0.067327775
1,25.234302050978144,17.92479877970706,Left Foot,From Goal Kick,0,0.033919714
0,20.66131651178114,19.808701944297045,Right Foot,From Throw In,0,0.050896797
1,21.865269264292174,13.155069206746376,Right Foot,From Corner,0,0.035064373
0,20.41200627082013,17.613815112298163,Left Foot,Regular Play,0,0.06137733
1,15.229576487873851,17.86474119024901,Left Foot,From Throw In,0,0.10102074
0,18.873261509341724,23.624076492745132,Right Foot,From Free Kick,0,0.032515083
0,20.81657993043045,20.303012508058586,Right Foot,Regular Play,0,0.072023906
0,33.36240399012038,13.4516757982457,Left Foot,From Free Kick,0,0.023890225
1,5.700000000000003,70.11885393377392,Head,From Corner,1,0.12779379
0,5.72800139664787,62.864860377923165,Head,From Throw In,0,0.2948616
0,24.324884377936925,15.605693777420266,Right Foot,From Throw In,0,0.024413843
0,14.135416513141733,28.54796100490712,Left Foot,Regular Play,0,0.31703457
0,28.30194339616981,13.743920598697912,Left Foot,From Corner,0,0.021823613
0,7.441102068914249,48.69116731112025,Head,From Corner,1,0.09938955
1,6.082762530298221,57.99461679191651,Left Foot,Regular Play,0,0.5086819
0,21.382469455140114,16.65598730503699,Left Foot,From Counter,1,0.043932665
0,10.198039027185573,39.90788487550103,Head,From Corner,1,0.05800441
1,11.85622199522259,30.30245808966239,Left Foot,From Free Kick,1,0.35848966
1,4.780167361086849,56.62894799424704,Right Foot,From Corner,0,0.6688656
0,30.10149497948565,9.340149872629805,Left Foot,From Throw In,0,0.007870479
1,9.40212741883453,39.27216467839459,Right Foot,From Goal Kick,1,0.46699882
0,22.786180022109892,19.682309900668784,Right Foot,From Throw In,0,0.04188712
0,31.483646548644895,14.312110722403078,Right Foot,From Free Kick,0,0.028790973
0,17.917868176767016,25.14682730353593,Right Foot,Regular Play,1,0.032889098
0,8.745856161634489,41.96574948211036,Head,From Corner,1,0.0836758
0,20.498048687619022,12.931341579945006,Right Foot,Regular Play,0,0.032096077
1,23.661994844053197,12.441999538664676,Right Foot,From Free Kick,1,0.010257767
0,12.149485585818026,36.10805303809493,Head,From Corner,0,0.03750256
0,8.450443775329198,43.1816124492771,Other,From Corner,0,0.08366814
0,11.715374513859988,36.94920232560935,Right Foot,Regular Play,0,0.05336251
0,4.3289721643826695,85.44593908714997,Right Foot,Regular Play,0,0.629174
0,13.23064624271997,19.90786778298905,Left Foot,From Free Kick,0,0.0358749
1,12.56025477448607,34.98333901991097,Left Foot,From Goal Kick,0,0.13174866
0,10.024470060806207,43.43641446672429,Right Foot,From Goal Kick,0,0.18422936
1,18.999473676920637,20.005506538812888,Right Foot,Regular Play,1,0.20664306
0,27.620282402611313,16.243235444110944,Left Foot,Regular Play,0,0.018660808
0,18.18928255869373,17.35557888375207,Right Foot,Regular Play,0,0.03518777
0,32.19720484762613,13.019295259133694,Right Foot,From Goal Kick,0,0.015214441
1,9.889893831583837,41.350618919853176,Left Foot,Regular Play,1,0.21738943
0,31.232034836046143,14.492831982786639,Right Foot,From Free Kick,0,0.013223637
0,33.68753478662397,12.965628242391762,Right Foot,From Free Kick,0,0.021199826
0,8.429116205154614,50.67578827025046,Head,Regular Play,0,0.107544675
0,26.39412813487121,15.315288737782181,Left Foot,From Throw In,0,0.027956013
0,26.953663943887115,16.85078872616557,Right Foot,From Free Kick,0,0.032847784
0,6.296824596572465,36.65610841596695,Right Foot,From Goal Kick,1,0.1459426
0,29.867875719575373,13.355799719273513,Right Foot,From Free Kick,0,0.03296228
0,13.277424449041312,14.011850116797714,Head,From Corner,1,0.014029023
0,27.07803537925158,16.70173605586448,Right Foot,From Throw In,0,0.027808638
0,21.30375553746334,13.460588725608227,Right Foot,From Throw In,0,0.034139045
1,7.7491935064237465,52.97344989552272,Right Foot,From Counter,0,0.36172354
0,26.931765630942213,15.386538957487966,Right Foot,Regular Play,0,0.027667157
0,9.700000000000001,33.65957933802652,Head,From Corner,0,0.0684051
0,27.822652641328066,15.959369750674215,Right Foot,From Throw In,0,0.026162526
0,5.830951894845297,14.931417178137432,Right Foot,From Throw In,0,0.07864248
0,35.32760959929217,12.803864058475916,Right Foot,Regular Play,0,0.014370957
0,12.30040649734796,23.346641293992523,Left Foot,Regular Play,1,0.10581502
0,27.6115917686757,13.034975399596961,Right Foot,From Free Kick,0,0.021008598
0,7.300684899377589,57.43368475363673,Head,From Free Kick,1,0.09374543
1,8.605230967266365,42.71758765799059,Right Foot,From Throw In,0,0.33366448
0,37.90118731649446,11.987009679572017,Left Foot,From Free Kick,0,0.00752127
0,38.97858386344994,10.31470664591045,Left Foot,From Throw In,0,0.0058680973
0,21.71658352503911,11.898544719054156,Right Foot,Regular Play,0,0.011610668
0,14.536161804272824,27.85277103462502,Right Foot,From Free Kick,0,0.14140838
0,24.436857408431223,18.282198331133433,Left Foot,From Throw In,0,0.044770177
0,20.500000000000004,17.980923539571922,Left Foot,From Corner,0,0.049129687
0,30.89886729315494,14.661514536606514,Left Foot,Regular Play,0,0.02342664
0,19.799999999999997,22.842372549998597,Left Foot,Regular Play,0,0.022691524
0,9.865596788841517,43.65554626746644,Head,Regular Play,0,0.21537142
1,27.721832551258224,16.296745379067737,Right Foot,Regular Play,0,0.027870113
0,25.65618833731932,15.325147648077834,Left Foot,From Free Kick,0,0.05589417
0,13.776792079435623,16.414524476012733,Right Foot,From Throw In,0,0.07522586
0,5.0774009099144415,65.640038972313,Head,From Throw In,1,0.21807538
0,28.901557051480808,12.81726269166913,Right Foot,From Throw In,0,0.018916143
0,14.029255147726122,28.161880570992146,Left Foot,From Free Kick,0,0.06798863
0,20.52340127756606,20.462549396857362,Right Foot,From Corner,0,0.046397094
0,9.86154146165801,20.513529470867383,Head,From Corner,1,0.048588943
0,25.02338905903835,13.917535080292286,Right Foot,From Free Kick,0,0.017202334
0,24.608941464435244,18.318256968965528,Left Foot,From Kick Off,0,0.06667264
0,18.43908891458577,22.529398002936873,Right Foot,Regular Play,1,0.07073746
0,24.71214276423637,15.417468488814286,Left Foot,From Keeper,0,0.030820057
0,25.04495957273639,15.298336255027644,Left Foot,Regular Play,0,0.029508974
0,11.992080720208655,34.304261164429185,Head,From Free Kick,0,0.07199757
0,21.66679487141557,11.566056898297912,Left Foot,Regular Play,0,0.006951497
0,9.970456358662823,34.25382607010934,Head,Regular Play,1,0.075690374
0,8.71435597161374,49.26474210726159,Left Foot,Regular Play,0,0.20829616
1,6.407027391856538,59.425326012360806,Head,From Corner,1,0.14665264
0,30.86000648088072,14.605827501298108,Right Foot,Regular Play,0,0.024138648
0,23.2606964642076,18.922635711743816,Right Foot,From Free Kick,0,0.07922588
0,13.621306838919677,28.486240854470513,Left Foot,From Throw In,1,0.09459595
1,9.525754563287887,24.714830268194902,Left Foot,From Throw In,0,0.0979349
0,28.119210515233178,14.19814366325271,Right Foot,Regular Play,0,0.01924696
0,19.952944644838762,15.89310067062902,Right Foot,Regular Play,0,0.06111174
0,19.68247951859724,17.457617652555136,Left Foot,From Goal Kick,0,0.09802507
0,28.05316381444346,14.375315315339407,Right Foot,From Throw In,0,0.020597277
0,25.02818411311536,17.46058717665713,Right Foot,Regular Play,0,0.040336993
0,9.266067126888295,42.84805948955358,Head,From Corner,1,0.060999498
0,16.992351220475644,24.726630237284883,Left Foot,From Corner,0,0.061363008
0,12.31665539016173,26.073181198571525,Right Foot,From Counter,0,0.15100354
0,14.418391033676402,30.62578034922602,Left Foot,From Counter,0,0.2635025
0,10.1044544632553,30.343248884239582,Right Foot,From Corner,0,0.07554505
0,14.179210133149164,28.958560837764164,Right Foot,From Corner,0,0.06408756
0,23.46763729053268,19.217897714192343,Right Foot,From Corner,0,0.035300843
0,28.077749197540747,15.072425399411445,Right Foot,From Throw In,1,0.01766911
0,11.315917991926243,36.06384137573196,Right Foot,From Throw In,0,0.24936919
0,27.789386463180506,16.22019369560277,Right Foot,From Throw In,0,0.020691318
0,7.7781745930520225,44.676298475079776,Head,From Free Kick,1,0.115658596
0,15.226621424334423,17.29279183631318,Left Foot,Regular Play,0,0.040043775
0,16.36704005005181,22.123846475311364,Right Foot,From Goal Kick,1,0.033641826
1,5.8137767414994554,63.17510579931007,Right Foot,From Goal Kick,0,0.8521293
0,12.938701635017331,34.278069504745964,Head,From Throw In,1,0.024939176
0,14.900335566691103,26.961915990685714,Right Foot,From Throw In,0,0.05950738
0,18.874321179846444,21.78747173365373,Right Foot,From Throw In,0,0.06379096
0,23.315445524372898,18.36944114293896,Left Foot,From Corner,0,0.03807111
0,12.293087488503453,34.01760210149528,Right Foot,From Corner,0,0.067406826
0,4.8548944375753385,77.00410744536386,Other,From Corner,0,0.50624365
0,28.60209782515961,11.939338302196756,Right Foot,From Free Kick,0,0.008460451
0,8.430895563343196,48.565403542790435,Right Foot,From Throw In,0,0.19016835
0,24.27447218787671,15.96519516737417,Right Foot,Regular Play,0,0.026674595
0,17.77751388693031,24.383498603549747,Right Foot,Regular Play,0,0.06970771
0,19.79520143873257,15.240283759182887,Right Foot,Regular Play,0,0.025347186
0,25.55386467836127,16.509261231402647,Right Foot,Regular Play,0,0.030699778
0,27.2237029075767,11.959840450990963,Right Foot,Regular Play,0,0.012010745
0,29.74306641891518,9.97655743225223,Right Foot,From Free Kick,0,0.008240742
0,8.220097323024826,51.4860564499102,Head,From Corner,1,0.11005159
0,13.257450735341244,20.33248071638731,Left Foot,From Goal Kick,0,0.16692519
0,32.8671568590896,13.076569764483185,Right Foot,From Free Kick,0,0.026057322
0,10.040418317978594,38.39187584093762,Left Foot,From Throw In,0,0.26807922
0,23.100865784641055,16.037451318424562,Right Foot,From Corner,0,0.04353941
0,25.54858117391257,13.290063208121841,Left Foot,From Free Kick,0,0.030721588
0,13.192801067248762,16.627711882823363,Left Foot,Regular Play,0,0.12963046
0,17.000000000000007,24.28880217838126,Left Foot,From Throw In,0,0.092192985
0,10.647065323364927,41.05567734850943,Head,Regular Play,1,0.067200735
0,19.25201288177421,16.34404583866257,Right Foot,From Throw In,0,0.026884926
0,20.205444810743465,19.641794206144517,Right Foot,Regular Play,0,0.04975106
0,16.743058263053374,24.846851439908082,Left Foot,Regular Play,0,0.06132018
0,30.453242848668847,12.568739713033212,Left Foot,From Free Kick,0,0.013999131
0,11.780067911519012,24.82779749378572,Head,From Corner,0,0.057022728
0,12.856126943990555,34.44853562207788,Right Foot,From Free Kick,0,0.113875866
0,17.511424842085233,24.163368986131946,Right Foot,Regular Play,0,0.12467693
0,28.92006224059692,12.694791357644625,Right Foot,From Throw In,0,0.0154907415
1,8.005623023850175,30.209745575203666,Right Foot,From Throw In,0,0.4674385
1,16.85823241030921,26.616299624513864,Left Foot,Regular Play,0,0.09977819
0,32.20636583037583,12.58522894105017,Left Foot,From Free Kick,0,0.01192189
0,10.816653826391969,25.41928833890289,Left Foot,From Free Kick,0,0.10135116
0,29.39064477006246,14.090136497767134,Right Foot,From Free Kick,0,0.041958537
0,15.811388300841896,9.70039194394576,Left Foot,Regular Play,0,0.025564773
0,30.686316168611697,14.813464118804648,Left Foot,From Throw In,0,0.023416335
0,7.741446893184761,51.07785026643996,Head,From Free Kick,0,0.25141555
0,29.099828178186893,5.390859444025338,Right Foot,From Free Kick,0,0.0073576192
0,24.403483357914293,17.470759686048364,Right Foot,Regular Play,0,0.031760626
0,10.965856099730654,5.261319786102812,Right Foot,From Corner,0,0.017266534
0,9.43398113205661,45.850482165738754,Right Foot,From Free Kick,0,0.119254045
0,12.054044964243333,16.214250997667296,Head,From Free Kick,0,0.049165204
0,12.358397954427586,35.7413007206819,Head,From Corner,0,0.04145577
0,13.396268137059666,20.156281466234898,Left Foot,From Throw In,0,0.077706024
0,40.672472263190485,11.079392256567633,Right Foot,Regular Play,0,0.0056476467
0,12.509996003196802,30.390636861297384,Left Foot,From Goal Kick,1,0.1301347
0,23.76930794112441,16.017600180254068,Right Foot,From Corner,0,0.024551911
0,60.400745028517655,7.57759417514353,Right Foot,From Kick Off,0,0.004195439
0,18.792817777012583,22.433190718964493,Left Foot,Regular Play,0,0.0709334
0,16.30490723677998,26.688750492870035,Head,Regular Play,0,0.039505202
0,8.39344982709732,17.91250938596329,Right Foot,From Corner,0,0.10407615
0,7.496665925596531,55.82137565258663,Head,From Corner,1,0.11361285
0,11.484337159801605,12.833110737386013,Right Foot,From Goal Kick,0,0.05943511
0,5.756735185849703,68.7168251337602,Left Foot,From Goal Kick,1,0.17775308
0,19.239802493788762,23.11829649340077,Left Foot,From Free Kick,0,0.061746918
0,12.658988901172165,18.11859863476682,Right Foot,Regular Play,0,0.08994952
1,7.7935871073594845,49.29180360720485,Left Foot,From Corner,1,0.45874894
0,25.357050301641944,17.890977859347572,Right Foot,From Counter,0,0.03904812
0,21.12865353021816,20.297986829751274,Right Foot,From Throw In,0,0.02993381
0,22.033610689126736,20.378763936891406,Right Foot,Regular Play,0,0.041140273
1,15.192432326655267,27.53713066339404,Head,Regular Play,0,0.02684295
0,28.66653100743094,14.260719932032888,Right Foot,From Throw In,0,0.019910807
0,30.060106453570654,15.130347932158688,Right Foot,Regular Play,1,0.020528734
0,22.506221362103418,19.90316198580158,Right Foot,Regular Play,0,0.052081473
0,19.94617757867406,22.324644068536006,Left Foot,Regular Play,0,0.056113943
0,25.316002844051035,16.87824569092885,Right Foot,Regular Play,0,0.031055314
0,25.835827836552866,16.74385215423587,Left Foot,Regular Play,0,0.018378427
0,26.60169167553071,13.715160921546193,Right Foot,Regular Play,0,0.018472007
0,11.673045875006233,34.93378369526167,Head,Regular Play,0,0.10111922
0,13.285330255586423,31.925092089798884,Head,From Free Kick,0,0.035465226
0,23.911712611187017,17.496848514002448,Left Foot,From Throw In,0,0.030077945
0,9.904039579888602,42.793922137410746,Head,From Throw In,1,0.052599985
0,10.754068997360953,23.43756686987584,Head,From Corner,0,0.0608747
0,14.094325099131206,29.27651998682966,Right Foot,From Throw In,0,0.07439702
0,26.376125568399925,16.334302963223035,Left Foot,From Throw In,0,0.015196718
0,20.909328061896204,20.990095851722877,Right Foot,From Throw In,0,0.054134306
0,24.4724334711528,18.443794859521944,Right Foot,From Throw In,0,0.02615668
0,17.402586014727817,25.885956401484464,Right Foot,From Throw In,0,0.03667642
0,10.541821474489126,31.19436980524198,Head,From Throw In,1,0.047236525
0,24.214252001662164,10.48985817347487,Right Foot,From Throw In,0,0.009676031
0,21.378493866500516,20.123171300558138,Right Foot,From Throw In,0,0.06501122
0,9.749358953285084,41.362479125759336,Right Foot,From Free Kick,0,0.083826184
1,14.213022197970425,23.27178603929713,Right Foot,From Free Kick,0,0.13057186
0,31.9399436442834,13.269012113072424,Right Foot,Regular Play,0,0.016991004
0,29.014651471282573,15.330526760745727,Left Foot,From Corner,0,0.026666574
0,37.95115281516491,11.832771823555785,Right Foot,From Corner,0,0.0058221314
1,9.868130522039113,42.43447665229374,Left Foot,From Corner,0,0.5379008
0,26.95514793133215,15.898953059137531,Left Foot,Regular Play,0,0.02589997
0,9.226592003551474,4.631235136758555,Right Foot,From Goal Kick,0,0.017834108
0,26.593232221751464,16.99082329198616,Right Foot,From Throw In,0,0.029429397
1,11.092339699089637,36.77385595979281,Right Foot,From Throw In,1,0.08633457
0,12.191800523302538,25.75772967985698,Left Foot,Regular Play,0,0.2577265
0,15.121177202850316,20.04798065716235,Right Foot,From Counter,0,0.2681848
0,8.902246907382422,47.40669846571703,Other,From Counter,1,0.26870713
0,19.580091930325562,18.87454975820335,Left Foot,From Kick Off,0,0.04634087
0,19.039432764659775,18.74690098278328,Right Foot,Regular Play,0,0.1490943
0,14.301048912579802,22.165187325216404,Left Foot,From Throw In,0,0.080992505
0,16.32176461048253,17.051261855553538,Right Foot,From Throw In,1,0.05640157
0,29.614185789921695,15.080419808531119,Left Foot,From Free Kick,0,0.04321825
0,12.343824366864594,17.577431932372484,Right Foot,Regular Play,0,0.16284284
0,17.638877515306923,19.687637247268555,Right Foot,Regular Play,0,0.04724954
1,26.300760445279902,17.294863140874334,Left Foot,From Free Kick,0,0.023081098
0,15.837297749300546,16.867879150880114,Right Foot,From Free Kick,0,0.027839905
0,4.026164427839484,89.6143611536949,Head,From Corner,0,0.34439024
0,15.341773039645709,14.516415847262282,Right Foot,From Goal Kick,0,0.058088522
0,32.18338080438411,13.922892177072963,Right Foot,From Throw In,0,0.027316706
0,5.700000000000003,70.11885393377392,Head,From Corner,1,0.1462742
0,12.459534501738013,12.942915580022753,Right Foot,From Corner,0,0.040392082
0,33.46117152760794,13.13804303981363,Right Foot,From Free Kick,0,0.017185243
0,21.8524598157736,19.82625874072837,Left Foot,From Free Kick,0,0.07651916
0,27.69729228643118,16.324682110081724,Left Foot,Regular Play,0,0.03323787
0,30.157254516948324,12.861627999714814,Right Foot,From Goal Kick,0,0.01624438
0,18.55640051303054,14.35032235598249,Right Foot,Regular Play,0,0.043646414
0,28.54119829299394,14.167841316670925,Right Foot,From Free Kick,0,0.042642463
0,26.44333564435471,13.750774478496753,Right Foot,Regular Play,0,0.023505978
0,17.328012003689288,13.453339977720537,Left Foot,From Goal Kick,0,0.047962468
0,15.469001260585634,27.93486691339924,Left Foot,From Corner,0,0.046657436
0,13.495184326269877,32.83482618722516,Right Foot,From Throw In,0,0.13905574
0,9.442986815621417,43.23692664668321,Left Foot,From Throw In,0,0.2098723
0,12.044085685513869,20.08854608266547,Right Foot,From Throw In,0,0.07224382
1,16.3294213002176,24.68374940637373,Left Foot,From Throw In,0,0.28635955
0,16.196604582442585,19.988335551022573,Right Foot,From Throw In,0,0.03898995
